-0.001733,-0.000510,0.781235,0.007944,0.042816,-0.080863,0.995774,-0.212772,0.184793,0.356634,0.418279,-0.271632,-0.045955,-0.224711,-0.210059,-0.320119,0.376615,-0.285602,0.101281,0.001428,-0.012286,-0.026433,0.010966,1.526275,0.566180,0.776271,0.301676,0.272504,0.339941,-0.062248,-1.387000,-0.581627,0.745605,-0.541660,0.189252,-0.194185
-0.001653,-0.000759,0.781406,0.008316,0.043487,-0.080577,0.995765,-0.212001,0.183488,0.356741,0.413518,-0.269246,-0.046237,-0.225269,-0.210523,-0.320787,0.375599,-0.285318,0.101842,0.000496,-0.011690,-0.027902,0.025887,1.514834,0.592456,0.757121,0.317458,0.274699,0.333781,-0.056270,-1.378371,-0.604086,0.736346,-0.551264,0.188247,-0.189145
-0.001506,-0.001088,0.781467,0.008760,0.044010,-0.080203,0.995768,-0.211481,0.182281,0.356524,0.410117,-0.267513,-0.046678,-0.226531,-0.211441,-0.321216,0.377015,-0.286503,0.101956,-0.000443,-0.011235,-0.029094,0.039163,1.504316,0.617437,0.738681,0.331403,0.275359,0.329581,-0.049210,-1.371323,-0.624396,0.728725,-0.559561,0.187440,-0.185260
-0.001297,-0.001509,0.781433,0.009235,0.044298,-0.079691,0.995792,-0.211270,0.181313,0.355850,0.408481,-0.266587,-0.047299,-0.227902,-0.212610,-0.321596,0.380014,-0.288692,0.101754,-0.001347,-0.010952,-0.030098,0.050555,1.495129,0.641080,0.721758,0.343702,0.276270,0.326176,-0.041453,-1.365711,-0.643093,0.722979,-0.566391,0.186963,-0.181799
-0.001018,-0.002023,0.781329,0.009707,0.044223,-0.079073,0.995840,-0.211054,0.180612,0.354753,0.408548,-0.266499,-0.048088,-0.228757,-0.213918,-0.322051,0.383962,-0.291617,0.101362,-0.002298,-0.010768,-0.031137,0.059922,1.487380,0.662534,0.706219,0.354025,0.277949,0.323381,-0.033437,-1.361632,-0.660688,0.718895,-0.572629,0.187512,-0.180223
-0.000648,-0.002630,0.781215,0.010124,0.043944,-0.078302,0.995909,-0.210626,0.180090,0.353284,0.409242,-0.266780,-0.049020,-0.228535,-0.215049,-0.322931,0.387184,-0.294460,0.100847,-0.003349,-0.010593,-0.032246,0.067958,1.481534,0.680062,0.692767,0.362367,0.280130,0.320031,-0.026336,-1.358178,-0.677924,0.715948,-0.576441,0.188208,-0.178737
-0.000203,-0.003344,0.781106,0.010470,0.043492,-0.077374,0.995998,-0.209883,0.179768,0.351462,0.410159,-0.267213,-0.050129,-0.227403,-0.215942,-0.324275,0.389798,-0.297190,0.100187,-0.004475,-0.010364,-0.033390,0.074598,1.477592,0.693770,0.681857,0.368329,0.282286,0.316108,-0.020428,-1.355356,-0.694713,0.713397,-0.576842,0.188853,-0.175221
0.000311,-0.004164,0.780994,0.010713,0.042893,-0.076360,0.996100,-0.208764,0.179730,0.349374,0.411180,-0.267810,-0.051434,-0.225803,-0.216577,-0.325876,0.392486,-0.300067,0.099393,-0.005541,-0.010113,-0.034552,0.080191,1.475470,0.704466,0.673560,0.372351,0.284598,0.311679,-0.014503,-1.353954,-0.709990,0.711005,-0.576290,0.188936,-0.172552
0.000882,-0.005099,0.780874,0.010903,0.042150,-0.075454,0.996198,-0.207041,0.179957,0.347367,0.411982,-0.268477,-0.052950,-0.223921,-0.216923,-0.327375,0.395387,-0.303168,0.098470,-0.006551,-0.009858,-0.035744,0.084976,1.474071,0.713992,0.667182,0.374895,0.286928,0.308138,-0.008028,-1.354308,-0.723240,0.708743,-0.577140,0.188442,-0.172429
0.001465,-0.006151,0.780722,0.010992,0.041247,-0.074606,0.996299,-0.205070,0.180633,0.345327,0.413063,-0.269338,-0.054665,-0.221957,-0.216942,-0.328787,0.398874,-0.306617,0.097209,-0.007559,-0.009702,-0.036957,0.088362,1.472209,0.724157,0.661259,0.375913,0.289119,0.306634,-0.002606,-1.354350,-0.735952,0.706075,-0.576685,0.187454,-0.175215
0.002028,-0.007337,0.780489,0.011099,0.040326,-0.073643,0.996407,-0.203720,0.181623,0.342955,0.415332,-0.270678,-0.056533,-0.220706,-0.217081,-0.330160,0.404024,-0.310888,0.095586,-0.008537,-0.009653,-0.038000,0.092386,1.470453,0.733853,0.655123,0.377910,0.290174,0.307239,0.001859,-1.353862,-0.748835,0.702678,-0.573819,0.186426,-0.179992
0.002572,-0.008678,0.780148,0.011221,0.039445,-0.072468,0.996527,-0.203388,0.183019,0.340016,0.419314,-0.272685,-0.058617,-0.220322,-0.217413,-0.331693,0.411132,-0.316237,0.093758,-0.009460,-0.009775,-0.038702,0.096970,1.468809,0.743029,0.648673,0.381033,0.290508,0.309082,0.007384,-1.353359,-0.761085,0.698808,-0.570504,0.185503,-0.186055
0.003088,-0.010166,0.779716,0.011233,0.038490,-0.071113,0.996662,-0.204006,0.185079,0.336393,0.425366,-0.275489,-0.060917,-0.220117,-0.217575,-0.333539,0.419274,-0.322223,0.091814,-0.010344,-0.010089,-0.039080,0.101513,1.467090,0.751595,0.641760,0.383918,0.290100,0.310217,0.014111,-1.352446,-0.772844,0.694322,-0.566964,0.184058,-0.193403
0.003571,-0.011798,0.779261,0.011114,0.037361,-0.069669,0.996808,-0.204770,0.187702,0.332385,0.432302,-0.278485,-0.063417,-0.219209,-0.217248,-0.335773,0.426904,-0.328105,0.089768,-0.011210,-0.010503,-0.039237,0.106039,1.464691,0.759226,0.634249,0.386261,0.289289,0.310049,0.021833,-1.351015,-0.783918,0.689572,-0.563653,0.182443,-0.201651
0.003996,-0.013549,0.778825,0.010877,0.036057,-0.068267,0.996956,-0.205382,0.190764,0.328245,0.439479,-0.281222,-0.066067,-0.217521,-0.216325,-0.338185,0.433512,-0.333507,0.087597,-0.012041,-0.010917,-0.039285,0.110773,1.461292,0.765548,0.626423,0.388635,0.288134,0.309582,0.029427,-1.348604,-0.793794,0.684931,-0.559440,0.181214,-0.209320
0.004343,-0.015427,0.778425,0.010597,0.034724,-0.067029,0.997090,-0.206072,0.194217,0.324184,0.446793,-0.283316,-0.068908,-0.215555,-0.214817,-0.340453,0.439225,-0.338400,0.085182,-0.012840,-0.011289,-0.039159,0.116241,1.457629,0.770419,0.619166,0.391406,0.287027,0.307771,0.036555,-1.345841,-0.801368,0.680793,-0.554705,0.181470,-0.213780
0.004596,-0.017442,0.778086,0.010168,0.033515,-0.066030,0.997203,-0.206880,0.198352,0.320384,0.453758,-0.284824,-0.072005,-0.213367,-0.212297,-0.342647,0.443437,-0.342493,0.082404,-0.013631,-0.011624,-0.038844,0.122010,1.454188,0.774977,0.612944,0.394004,0.285878,0.304974,0.042479,-1.342691,-0.806839,0.676410,-0.549960,0.180950,-0.217089
0.004729,-0.019599,0.777832,0.009561,0.032384,-0.065330,0.997292,-0.207482,0.203212,0.317009,0.459886,-0.285585,-0.075367,-0.210816,-0.208641,-0.344764,0.445898,-0.345653,0.079253,-0.014404,-0.011836,-0.038495,0.127720,1.451063,0.779694,0.608028,0.396547,0.285435,0.302383,0.047385,-1.339382,-0.809809,0.672188,-0.546236,0.179247,-0.219784
0.004734,-0.021894,0.777718,0.008764,0.031457,-0.064952,0.997354,-0.207420,0.208651,0.314360,0.463669,-0.284921,-0.078918,-0.207843,-0.203730,-0.346937,0.445914,-0.347518,0.075756,-0.015099,-0.011817,-0.038235,0.132785,1.447845,0.784609,0.604168,0.398638,0.286244,0.300756,0.050847,-1.335917,-0.810105,0.668368,-0.543752,0.177509,-0.222174
0.004602,-0.024337,0.777740,0.007770,0.030729,-0.065009,0.997381,-0.206562,0.214704,0.312353,0.464970,-0.282872,-0.082776,-0.204555,-0.197439,-0.348940,0.443575,-0.348185,0.071848,-0.015686,-0.011561,-0.038072,0.136899,1.443839,0.789473,0.600927,0.398889,0.287517,0.299686,0.052416,-1.332010,-0.807906,0.664929,-0.541998,0.175809,-0.222964
0.004325,-0.026917,0.777830,0.006600,0.030084,-0.065344,0.997387,-0.205189,0.221295,0.310642,0.464727,-0.280027,-0.086876,-0.201135,-0.190096,-0.350777,0.439958,-0.348500,0.067571,-0.015990,-0.011121,-0.037950,0.140903,1.439959,0.793610,0.598075,0.399069,0.289278,0.298911,0.051754,-1.327584,-0.804801,0.661491,-0.540240,0.173910,-0.223402
0.003889,-0.029624,0.777958,0.005358,0.029535,-0.065849,0.997378,-0.203545,0.228179,0.309200,0.463209,-0.276595,-0.091112,-0.197901,-0.182139,-0.352463,0.435741,-0.348513,0.063052,-0.016038,-0.010503,-0.037863,0.144905,1.436211,0.796692,0.595010,0.399173,0.291305,0.296933,0.049798,-1.323043,-0.801226,0.658281,-0.538941,0.172912,-0.223290
0.003279,-0.032466,0.778094,0.004044,0.029238,-0.066385,0.997357,-0.202276,0.235397,0.307792,0.460824,-0.272855,-0.095463,-0.195167,-0.173638,-0.354234,0.431068,-0.348268,0.058269,-0.016016,-0.009740,-0.037841,0.149187,1.434040,0.798746,0.587364,0.396677,0.296585,0.294155,0.046026,-1.318642,-0.797093,0.654148,-0.537581,0.174479,-0.222146
0.002487,-0.035442,0.778219,0.002570,0.029206,-0.066645,0.997346,-0.201899,0.243029,0.305838,0.458088,-0.269072,-0.099907,-0.192781,-0.164605,-0.356643,0.425926,-0.347817,0.053232,-0.016146,-0.008922,-0.037832,0.152723,1.430733,0.800273,0.580988,0.394593,0.299628,0.292665,0.042516,-1.313633,-0.793802,0.650349,-0.536190,0.175626,-0.222546
0.001518,-0.038531,0.778347,0.000977,0.029408,-0.066501,0.997352,-0.202712,0.250882,0.302893,0.455472,-0.264544,-0.104469,-0.190468,-0.155229,-0.359978,0.419970,-0.346999,0.048043,-0.016527,-0.008117,-0.037834,0.154659,1.427343,0.800609,0.575587,0.392630,0.301949,0.291873,0.040382,-1.308241,-0.791641,0.647040,-0.535337,0.175808,-0.224225
0.000394,-0.041692,0.778482,-0.000736,0.029851,-0.065960,0.997375,-0.204386,0.258792,0.299109,0.452426,-0.259523,-0.109042,-0.188303,-0.145606,-0.364181,0.413256,-0.345770,0.042797,-0.017195,-0.007384,-0.037923,0.155024,1.424646,0.799046,0.570973,0.391226,0.304275,0.290900,0.039680,-1.302268,-0.790869,0.644452,-0.534350,0.175793,-0.224981
-0.000865,-0.044890,0.778618,-0.002474,0.030504,-0.065209,0.997402,-0.206347,0.266551,0.295048,0.448357,-0.254278,-0.113560,-0.186497,-0.135906,-0.368802,0.406077,-0.344232,0.037609,-0.018155,-0.006715,-0.038134,0.153307,1.422234,0.796439,0.567013,0.389519,0.306203,0.289770,0.039968,-1.296232,-0.791217,0.642433,-0.533234,0.175785,-0.224578
-0.002250,-0.048086,0.778754,-0.004205,0.031380,-0.064368,0.997424,-0.208536,0.274109,0.290959,0.443279,-0.248633,-0.117989,-0.185175,-0.126208,-0.373583,0.398471,-0.342397,0.032742,-0.019302,-0.006131,-0.038431,0.150143,1.419983,0.793426,0.563681,0.387772,0.307956,0.288597,0.040416,-1.290267,-0.792645,0.640769,-0.531549,0.175364,-0.224427
-0.003750,-0.051252,0.778868,-0.005903,0.032526,-0.063501,0.997434,-0.211241,0.281466,0.286853,0.437725,-0.242835,-0.122315,-0.184735,-0.116608,-0.378213,0.390978,-0.340322,0.027765,-0.020533,-0.005640,-0.038677,0.146507,1.417889,0.790505,0.560588,0.387048,0.309697,0.288180,0.041061,-1.284656,-0.794986,0.639313,-0.529620,0.174835,-0.225655
-0.005370,-0.054391,0.778921,-0.007474,0.033867,-0.062658,0.997432,-0.214631,0.288559,0.282710,0.432373,-0.237214,-0.126553,-0.185472,-0.107333,-0.382390,0.384430,-0.338380,0.022534,-0.021820,-0.005185,-0.038820,0.143351,1.415964,0.787388,0.557472,0.387716,0.310782,0.288695,0.041887,-1.279654,-0.797644,0.637740,-0.527369,0.174894,-0.227688
-0.007107,-0.057496,0.778891,-0.008959,0.035438,-0.061787,0.997420,-0.219148,0.295527,0.278325,0.427811,-0.231972,-0.130647,-0.187446,-0.098396,-0.386417,0.378928,-0.336686,0.017130,-0.023160,-0.004725,-0.038794,0.140725,1.414097,0.784284,0.554132,0.388967,0.310593,0.289463,0.043164,-1.275211,-0.800232,0.635827,-0.524898,0.175191,-0.229528
-0.008929,-0.060551,0.778780,-0.010407,0.037260,-0.060922,0.997393,-0.224765,0.302525,0.273841,0.424119,-0.227195,-0.134657,-0.190439,-0.089682,-0.390440,0.374032,-0.335045,0.011620,-0.024588,-0.004251,-0.038665,0.138370,1.412369,0.781560,0.551284,0.390902,0.310256,0.289147,0.044799,-1.271126,-0.802466,0.633588,-0.522821,0.175161,-0.231158
-0.010803,-0.063525,0.778573,-0.011872,0.039276,-0.060008,0.997354,-0.231701,0.309611,0.269007,0.421925,-0.223196,-0.138547,-0.194367,-0.081225,-0.394488,0.369964,-0.333574,0.006113,-0.026133,-0.003751,-0.038507,0.135141,1.410635,0.779482,0.548531,0.392259,0.309682,0.288458,0.046164,-1.267066,-0.804551,0.631110,-0.520998,0.174172,-0.233604
-0.012684,-0.066396,0.778262,-0.013343,0.041400,-0.058938,0.997314,-0.239781,0.316616,0.263650,0.421251,-0.220197,-0.142264,-0.199089,-0.073224,-0.398679,0.367046,-0.332490,0.000701,-0.027756,-0.003217,-0.038360,0.130922,1.409056,0.777255,0.545891,0.392778,0.309327,0.288246,0.047498,-1.263266,-0.806341,0.628850,-0.520290,0.173298,-0.237568
-0.014516,-0.069138,0.777844,-0.014816,0.043480,-0.057662,0.997279,-0.248671,0.323396,0.257622,0.422197,-0.218530,-0.145774,-0.204262,-0.065828,-0.403068,0.365441,-0.331957,-0.004510,-0.029336,-0.002555,-0.038192,0.126086,1.408093,0.773938,0.543857,0.392888,0.309474,0.288129,0.048801,-1.259875,-0.807867,0.626824,-0.520118,0.172609,-0.241874
-0.016260,-0.071722,0.777343,-0.016314,0.045396,-0.056257,0.997250,-0.258357,0.330026,0.250944,0.425343,-0.217876,-0.149056,-0.209474,-0.059011,-0.407560,0.364933,-0.331945,-0.009412,-0.030918,-0.001708,-0.037904,0.120987,1.408087,0.769391,0.542582,0.392969,0.308443,0.287769,0.050081,-1.257140,-0.808974,0.624994,-0.520283,0.172209,-0.245828
-0.017880,-0.074144,0.776818,-0.017815,0.047059,-0.054884,0.997224,-0.268114,0.336496,0.244060,0.429880,-0.217172,-0.152200,-0.214411,-0.052644,-0.411909,0.365166,-0.332287,-0.014033,-0.032517,-0.000791,-0.037433,0.116229,1.408925,0.763997,0.542550,0.393608,0.308207,0.286368,0.051293,-1.254795,-0.809293,0.623184,-0.520713,0.171487,-0.248629
-0.019337,-0.076409,0.776344,-0.019115,0.048499,-0.053647,0.997198,-0.276645,0.342292,0.237889,0.433565,-0.215650,-0.155137,-0.218992,-0.046953,-0.415796,0.365863,-0.332883,-0.018367,-0.034121,0.000113,-0.036826,0.111682,1.409732,0.758477,0.543171,0.393968,0.309073,0.284373,0.052373,-1.252991,-0.808857,0.621477,-0.521761,0.170695,-0.249942
-0.020599,-0.078475,0.775976,-0.020163,0.049712,-0.052772,0.997165,-0.282747,0.347180,0.233299,0.434689,-0.213379,-0.157697,-0.223005,-0.041925,-0.418843,0.366482,-0.333388,-0.022285,-0.035596,0.000997,-0.036212,0.107793,1.410107,0.753623,0.543986,0.394244,0.310352,0.282564,0.052830,-1.251519,-0.807656,0.619968,-0.523016,0.170627,-0.249464
-0.021657,-0.080348,0.775726,-0.020944,0.050668,-0.052319,0.997124,-0.286249,0.351219,0.230325,0.433218,-0.210328,-0.160028,-0.226299,-0.037468,-0.420907,0.366903,-0.333814,-0.025801,-0.036835,0.001779,-0.035706,0.105053,1.409999,0.749962,0.544928,0.395340,0.311433,0.282247,0.052314,-1.250430,-0.805583,0.618498,-0.523914,0.169734,-0.247186
-0.022541,-0.082030,0.775596,-0.021399,0.051431,-0.052180,0.997083,-0.287476,0.354265,0.228829,0.429223,-0.206398,-0.162118,-0.228991,-0.033724,-0.422122,0.367049,-0.334074,-0.028900,-0.037757,0.002446,-0.035368,0.102990,1.409048,0.747832,0.545650,0.396601,0.312205,0.283034,0.050360,-1.249834,-0.803693,0.617457,-0.524054,0.168644,-0.245172
-0.023277,-0.083507,0.775554,-0.021609,0.052047,-0.052257,0.997042,-0.287202,0.356504,0.228438,0.423752,-0.202009,-0.163956,-0.231208,-0.030640,-0.422705,0.366974,-0.334154,-0.031585,-0.038306,0.002964,-0.035167,0.101311,1.407522,0.746884,0.545993,0.397212,0.311943,0.283285,0.047896,-1.249904,-0.801527,0.616960,-0.524421,0.167729,-0.243696
-0.023867,-0.084767,0.775566,-0.021681,0.052611,-0.052415,0.997003,-0.286253,0.358116,0.228681,0.417813,-0.197647,-0.165561,-0.233110,-0.028181,-0.422938,0.366855,-0.334204,-0.033789,-0.038551,0.003254,-0.035066,0.099841,1.406017,0.746729,0.546106,0.397183,0.310920,0.283009,0.045868,-1.250387,-0.799332,0.616767,-0.525020,0.166699,-0.242933
-0.024343,-0.085850,0.775600,-0.021545,0.053048,-0.052538,0.996976,-0.284954,0.359077,0.229306,0.411989,-0.193438,-0.167059,-0.234663,-0.026474,-0.422985,0.366894,-0.334385,-0.035621,-0.038737,0.003392,-0.035047,0.098505,1.404433,0.746981,0.546017,0.396922,0.310129,0.282927,0.044444,-1.251188,-0.797776,0.616448,-0.525495,0.165231,-0.242995
-0.024705,-0.086758,0.775638,-0.021284,0.053374,-0.052504,0.996966,-0.283643,0.359472,0.229910,0.406726,-0.189656,-0.168355,-0.235803,-0.025443,-0.423121,0.367012,-0.334701,-0.037077,-0.038991,0.003439,-0.035066,0.097447,1.403107,0.746870,0.545758,0.397318,0.309733,0.283628,0.043795,-1.252055,-0.797226,0.615950,-0.525739,0.163779,-0.242939
-0.024955,-0.087485,0.775667,-0.020950,0.053609,-0.052262,0.996973,-0.282577,0.359373,0.230250,0.402423,-0.186555,-0.169405,-0.236619,-0.025075,-0.423510,0.367328,-0.335188,-0.038180,-0.039311,0.003428,-0.035064,0.096552,1.402161,0.745760,0.545212,0.398332,0.309926,0.284062,0.043617,-1.252283,-0.798120,0.615178,-0.524950,0.162824,-0.242956
-0.025117,-0.088032,0.775675,-0.020599,0.053716,-0.051934,0.996992,-0.281820,0.358992,0.230318,0.399440,-0.184315,-0.170237,-0.237218,-0.025196,-0.423954,0.367992,-0.335841,-0.039003,-0.039676,0.003398,-0.035030,0.095364,1.401450,0.743866,0.544320,0.399339,0.310502,0.283725,0.044085,-1.252129,-0.799712,0.614159,-0.523547,0.161974,-0.242936
-0.025196,-0.088410,0.775668,-0.020234,0.053727,-0.051574,0.997018,-0.281262,0.358388,0.230235,0.397490,-0.182800,-0.170896,-0.237661,-0.025695,-0.424344,0.368935,-0.336607,-0.039610,-0.040070,0.003375,-0.034980,0.093782,1.400923,0.741277,0.543222,0.400379,0.311142,0.282875,0.045432,-1.252182,-0.801141,0.613248,-0.522865,0.161121,-0.243464
-0.025197,-0.088625,0.775654,-0.019857,0.053625,-0.051261,0.997047,-0.280636,0.357598,0.230211,0.396261,-0.181871,-0.171381,-0.238007,-0.026543,-0.424539,0.370305,-0.337490,-0.040029,-0.040489,0.003385,-0.034940,0.091500,1.400238,0.738368,0.542069,0.400730,0.311457,0.281916,0.046844,-1.252509,-0.802109,0.612714,-0.522607,0.160985,-0.243707
-0.025126,-0.088674,0.775634,-0.019393,0.053363,-0.051076,0.997079,-0.279649,0.356493,0.230509,0.395532,-0.181456,-0.171647,-0.238298,-0.027897,-0.424346,0.372309,-0.338616,-0.040253,-0.040864,0.003484,-0.034922,0.088948,1.399424,0.735632,0.541402,0.400406,0.311329,0.281101,0.048246,-1.253514,-0.801888,0.612479,-0.523308,0.161532,-0.243009
-0.024990,-0.088580,0.775607,-0.018903,0.053013,-0.051039,0.997110,-0.278490,0.355284,0.231117,0.395352,-0.181524,-0.171761,-0.238632,-0.029532,-0.423766,0.374828,-0.339966,-0.040451,-0.041170,0.003615,-0.034926,0.086916,1.399052,0.732818,0.541929,0.400619,0.311147,0.280698,0.048705,-1.254822,-0.801338,0.612306,-0.523627,0.162507,-0.242099
-0.024801,-0.088375,0.775565,-0.018324,0.052610,-0.051080,0.997140,-0.277317,0.353868,0.231929,0.395730,-0.182020,-0.171759,-0.239141,-0.031588,-0.422910,0.378032,-0.341596,-0.040308,-0.041392,0.003774,-0.034946,0.084584,1.399102,0.730150,0.543405,0.400383,0.311531,0.280474,0.048960,-1.256359,-0.801011,0.612305,-0.523890,0.162766,-0.241446
-0.024565,-0.088074,0.775530,-0.017715,0.052215,-0.051127,0.997169,-0.276174,0.352260,0.232806,0.396289,-0.182717,-0.171621,-0.239642,-0.033890,-0.421987,0.381316,-0.343238,-0.039897,-0.041540,0.003935,-0.034992,0.081836,1.399575,0.727615,0.545402,0.399500,0.312649,0.280146,0.049058,-1.257843,-0.801149,0.612647,-0.523986,0.162958,-0.241044
-0.024284,-0.087693,0.775514,-0.017118,0.051838,-0.051222,0.997194,-0.274965,0.350574,0.233776,0.396819,-0.183494,-0.171381,-0.239946,-0.036205,-0.421014,0.384197,-0.344659,-0.039280,-0.041690,0.004088,-0.035079,0.079134,1.400585,0.725272,0.547761,0.398664,0.314652,0.279802,0.049092,-1.259412,-0.801429,0.613284,-0.524203,0.163744,-0.240702
-0.023959,-0.087257,0.775527,-0.016541,0.051426,-0.051265,0.997223,-0.273563,0.348769,0.234671,0.397169,-0.184297,-0.171088,-0.239752,-0.038462,-0.420132,0.386331,-0.345747,-0.038490,-0.041874,0.004236,-0.035265,0.076768,1.402066,0.723173,0.550091,0.398295,0.316345,0.279685,0.049138,-1.261012,-0.801825,0.614039,-0.524304,0.164817,-0.239873
-0.023591,-0.086773,0.775564,-0.016030,0.051025,-0.051235,0.997253,-0.272119,0.346943,0.235406,0.397403,-0.185145,-0.170747,-0.239163,-0.040588,-0.419437,0.387742,-0.346494,-0.037570,-0.042070,0.004341,-0.035544,0.074700,1.403643,0.721566,0.552089,0.398123,0.316347,0.279452,0.049311,-1.262642,-0.802503,0.614901,-0.524501,0.166454,-0.239138
-0.023192,-0.086234,0.775603,-0.015617,0.050668,-0.051205,0.997280,-0.271001,0.345285,0.236036,0.398179,-0.186311,-0.170313,-0.238435,-0.042563,-0.418849,0.388752,-0.347001,-0.036559,-0.042237,0.004445,-0.035851,0.072768,1.405088,0.721118,0.553737,0.398044,0.315309,0.279841,0.049442,-1.264118,-0.803435,0.615730,-0.524443,0.168056,-0.238465
-0.022766,-0.085649,0.775631,-0.015233,0.050342,-0.051157,0.997305,-0.270183,0.343630,0.236534,0.399439,-0.187771,-0.169761,-0.237814,-0.044631,-0.418319,0.389950,-0.347564,-0.035455,-0.042339,0.004579,-0.036188,0.071587,1.406537,0.721141,0.554772,0.398707,0.313886,0.280424,0.050301,-1.265579,-0.805336,0.616641,-0.524358,0.169131,-0.237934
